item,name,startDate,endDate,psid
Q16914052,Ramón González,2003-09-01,2006-08-30,Q16914052-2960A768-965F-42B3-B385-69D4C5ACC103
Q16914058,Juan Antonio Gordillo,2003-09-01,2006-08-30,Q16914058-E783A493-7A0C-41CC-B52F-A5C3CEBBD434
Q16914063,Ana Lilia Guillén Quiroz,2003-09-01,2006-08-30,Q16914063-3CFEB033-5639-49A6-85B5-213833594754
Q16914064,Marco Antonio Gutiérrez,2003-09-01,2006-08-30,Q16914064-AE37554A-5CBE-42CB-B98B-52B16A19F896
Q16914066,Rocío Guzmán de Paz,2003-09-01,2006-08-30,Q16914066-BF72DB71-863D-4771-BD6D-704773C595AB
Q16914072,David Hernández Pérez,2003-09-01,2006-08-30,Q16914072-EABDB63B-8183-4F61-AEF1-97300279D676
Q16914075,Rosario Herrera Ascencio,2003-09-01,2006-08-30,Q16914075-8A562D48-46A2-47E0-9D5B-E70F4C7C3388
Q16914081,María del Carmen Izaguirre,2003-09-01,2006-08-30,Q16914081-E793536B-B19E-4EE3-A792-2FFD19E07E99
Q16929660,Moisés Jiménez Sánchez,2003-09-01,2006-08-30,Q16929660-D25EAC4D-DA0A-4217-8FE6-4C00B06F6172
Q16929675,Ana Luz Juárez Alejo,2003-09-01,2006-08-30,Q16929675-E7A45FEB-3222-44FA-9A0C-B73DEAFFF1D9
Q16929685,Francisco Lemus,2003-09-01,2006-08-30,Q16929685-CB4C55A7-EADC-4455-AE4C-B3C8DD56D252
Q16929687,Armando Leyson Castro,2003-09-01,2006-08-30,Q16929687-2CE07098-89FF-4CF6-981F-66E5DBE48879
Q16929692,Miguel Ángel Llera Bello,2003-09-01,2006-08-30,Q16929692-18C71CBA-3FE7-49FD-9491-716FA34470CD
Q16929696,José López Medina,2003-09-01,2006-08-30,Q16929696-4A70C73B-96F0-4981-9694-B17CA238077E
Q16929699,Miguel Luna Hernández,2003-09-01,2006-08-30,Q16929699-25282FA5-AF94-4B6C-A9F7-DCA293E533FA
Q16929701,Luis Felipe Madrigal,2003-09-01,2006-08-30,Q16929701-D27493A1-49A1-4CFF-9730-3F04266ECDAC
Q16929705,Javier Manzano Salazar,2003-09-01,2006-08-30,Q16929705-85AD6DB1-0BAF-4FCB-AE97-076CD5095008
Q16929707,Salvador Márquez Lozornio,2003-09-01,2006-08-30,Q16929707-264678C8-C6A2-402D-B7E9-85CF6BCF7170
Q16929708,Roberto Marrufo Torres,2003-09-01,2006-08-30,Q16929708-36F82743-6559-49D2-901B-EBF5274068EB
Q16929709,Aldo Martínez Hernández,2003-09-01,2006-08-30,Q16929709-22E1880B-F228-4A28-ACAB-994621E240CF
Q16929712,Karina Martínez Cantú,2006-04-25,2006-08-31,Q16929712-4CE08447-3B21-435F-BE43-E2EB87F160DA
Q16929713,Margarita Martínez López,2003-09-01,2006-08-30,Q16929713-B61B7276-3EB3-4A5B-B10F-F5ED064F040E
Q16980064,Rosalina Mazari Espín,2003-09-01,2006-08-30,Q16980064-1B02315D-8647-4073-A298-14738763BBAB
Q17007578,Irma Moreno Ovalles,2003-09-01,2006-08-30,Q17007578-46A079A3-5538-44CF-97B9-9F38556E214B
Q17009996,María del Carmen Mendoza,2003-09-01,2006-08-30,Q17009996-6033A4AE-E4E0-4F8B-8020-AE4A1332FAD7
Q17011445,Alfonso Moreno Morán,2003-09-01,2006-08-30,Q17011445-A56EEFB8-1A84-4960-970D-EA5A9C671D59
Q17011880,Jesús Nader Nasrallah,2003-09-01,2006-08-30,Q17011880-723C67EF-B17B-4E33-95F2-50717EF8E5CE
Q17012780,Jorge Carlos Obregón,2003-09-01,2006-08-30,Q17012780-AF31A406-F324-4708-8763-AC9FA47AEBDC
Q17013420,Diego Palmero Andrade,2003-09-01,2006-08-30,Q17013420-8F536E53-7730-4257-905C-B611D4197B39
Q17037451,Eugenio Mier y Concha,2003-09-01,2006-08-30,Q17037451-F40F2F33-2246-42FF-B765-5E43112F4D65
Q17037454,Francisco Monárrez,2003-09-01,2006-08-30,Q17037454-2FEAEC68-BFEF-4834-B58D-4D422F40A0D9
Q17037455,Gelacio Montiel Fuentes,2003-09-01,2006-08-30,Q17037455-81C202CD-039E-40CC-BB31-F75721429F7F
Q17037456,Marcos Morales Torres,2003-09-01,2006-08-30,Q17037456-3E0D96B4-4207-4B13-8087-5754EA2A2A54
Q17037458,Gonzalo Moreno Arévalo,2003-09-01,2006-08-30,Q17037458-DAB3C9C0-A849-48B0-BF6C-33B3AB0A3653
Q17037459,Gustavo Moreno Ramos,2003-09-01,2006-08-30,Q17037459-6947A5E6-7BF0-4097-ADBD-5CA70DD3E24E
Q17037460,Inelvo Moreno Álvarez,2003-09-01,2006-08-30,Q17037460-BAB628D4-3283-45FF-BCE8-C5F10481A879
Q17037463,José Alfonso Muñoz Muñoz,2003-09-01,2006-08-30,Q17037463-0CB142F6-6F79-49D5-B3EC-23FA8EB7FEEC
Q17037469,José Luis Naranjo y Quintana,2003-09-01,2006-08-30,Q17037469-5B7E2B38-6AAB-4CBB-A3DF-F2E8A12E3244
Q17037471,Julián Nazar Morales,2003-09-01,2006-08-30,Q17037471-13A0FE3D-1D3D-44F8-86F2-DB34750B59D8
Q17037483,Daniel Ordóñez Hernández,2003-09-01,2006-08-30,Q17037483-A4E3DFA7-76B6-4F75-B6D8-C8231F21027C
Q17037484,Heriberto Ortega Ramírez,2003-09-01,2006-08-30,Q17037484-373B771C-9A0D-49D0-A9EA-7B0D37AD55EB
Q17037487,Carlos Pano Becerra,2003-09-01,2006-08-30,Q17037487-51F88522-A2C3-4B18-82A3-E5FDA9C28DE3
Q17037492,Pablo Pavón Vinales,2003-09-01,2006-08-30,Q17037492-BFEE7366-BD25-47E8-B46E-AFF482157003
Q17037504,José Felipe Puelles Espina,2003-09-01,2006-08-30,Q17037504-3B3D30B5-3FD7-4EA9-A868-76233EB0884D
Q17037505,Mayela Quiroga Tamez,2003-09-01,2006-08-30,Q17037505-25F60D34-D3CE-4710-981C-673A05FEAC4B
Q17037512,María Angélica Ramírez Luna,2003-09-01,2006-08-30,Q17037512-D2221845-FD32-464B-903A-4E842F3EBB4B
Q17037513,Bernardino Ramos Iturbide,2003-09-01,2006-08-30,Q17037513-DFE995D0-09BD-40D9-A45B-4AFA0E2C3D5C
Q17037516,Armando Rangel,2003-09-01,2006-08-30,Q17037516-F1137438-C319-42F7-AA79-BB00BF08E262
Q17037517,Miguel Ángel Rangel,2003-09-01,2006-08-30,Q17037517-BE382C7C-AF03-42D4-B11C-CD32393DA53F
Q17037522,Laura Reyes Retana,2003-09-01,2006-08-30,Q17037522-6F2740C3-C0A2-47E5-B024-A405B6B984D6
Q17037849,Homero Ríos Murrieta,2003-09-01,2006-08-30,Q17037849-4150DD7F-A688-4CE8-B623-4CD16D4DB15A
Q17037851,Carla Rochín Nieto,2003-09-01,2006-08-30,Q17037851-93DE7949-0499-4C38-BD84-BD8DDB57ED48
Q17037853,Alfonso Rodríguez Ochoa,2003-09-01,2006-08-30,Q17037853-583B9F9B-9473-4D59-A7DC-2A25AA828D6E
Q17037855,Gonzalo Rodríguez Anaya,2003-09-01,2006-08-30,Q17037855-4D6DA348-ACF5-46F5-AC29-A23C6E1A1893
Q17037856,Hugo Rodríguez Díaz,2003-09-01,2006-08-30,Q17037856-1404BE7E-1934-49AE-9D27-2955ED989313
Q17037857,Ricardo Rodríguez Rocha,2003-09-01,2006-08-30,Q17037857-44B8985D-D32C-4CE5-8D30-99BE0F033CA6
Q17037858,Rogelio Rodríguez Javier,2003-09-01,2006-08-30,Q17037858-79009A84-A4D8-4126-B86E-B83C3B72CB6D
Q17037866,Jacobo Sánchez López,2003-09-01,2006-08-30,Q17037866-4FB9110F-0C84-4652-8D98-2C8742443377
Q17180879,Jorge Romero Romero,2003-09-01,2006-08-31,Q17180879-B1FBE8D9-6D41-49F3-BBCD-5204E4CF4D75
Q17180882,Carlos Manuel Rovirosa,2003-09-01,2006-08-30,Q17180882-5A91F8F8-9710-4AC5-A834-DA4D9EA56A0A
Q17180893,Rosario Sáenz López,2003-09-01,2006-08-30,Q17180893-7BCBDD63-8E4D-45C0-987E-051E4F2C6703
Q17180897,Rómulo Salazar Macías,2003-09-01,2006-08-30,Q17180897-C8BC2658-EF82-4E0B-82A5-234131FDD593
Q17180899,Alejandro Saldaña Villaseñor,2003-09-01,2006-08-30,Q17180899-E57263A3-560D-4A37-9DCA-6842FF9178C1
Q17180905,Rocío Sánchez Pérez,2003-09-01,2006-08-30,Q17180905-9C1C3783-600F-45DF-94B4-920609D692C1
Q17180906,Evelia Sandoval Urbán,2003-09-01,2006-08-30,Q17180906-FF019CB6-961C-4D5B-A3BC-1C06ADE2ABAA
Q17180908,Renato Sandoval Franco,2003-09-01,2006-08-30,Q17180908-D4DA71CE-88ED-4B7B-8ED6-FB80E4945CD5
Q17180913,Francisco Javier Saucedo,2003-09-01,2006-08-30,Q17180913-201223DE-A4FD-4C32-A853-A0B0141084C3
Q17180945,Miguel Sierra Zúñiga,2003-09-01,2006-08-30,Q17180945-6DD281DB-98F0-4FE0-93AA-B3EB076162F6
Q17180947,José Sigona Torres,2003-09-01,2006-08-30,Q17180947-38B05D4D-AD1A-41A7-966E-96C39C6300BF
Q17180948,Carlos Hernán Silva,2003-09-01,2006-08-30,Q17180948-ADF2C281-8A30-47F0-AA3F-AA9DA65AAFE3
Q17180966,Isaías Soriano López,2003-09-01,2006-08-30,Q17180966-6F1F7148-A519-4076-9527-1E16901F1938
Q17180978,Víctor Suárez Carrera,2003-09-01,2006-08-30,Q17180978-D1A20CEA-BD94-4B74-A90E-464A28A398F7
Q17180992,Marcelo Tecolapa,2003-09-01,2006-08-30,Q17180992-371B132E-BE51-4549-B64D-5CCA1689DEDA
Q17181009,Edgar Torres Baltazar,2003-09-01,2006-08-30,Q17181009-149361C0-1734-421E-A4AB-33C7B4F94AE7
Q17181010,Enrique Torres Cuadros,2003-09-01,2006-08-30,Q17181010-B80178BE-A6B0-4E08-8B4D-F5425704870E
Q17181011,Marco Antonio Torres,2003-09-01,2006-08-30,Q17181011-A65D21C7-4AEA-4FF5-AE5B-5198F5E6B736
Q17181028,Gerardo Ulloa Pérez,2003-09-01,2006-08-30,Q17181028-17D0DEE6-E225-4366-A18E-1F45EF85FCB2
Q17181032,Marisol Urrea Camarena,2003-09-01,2006-08-30,Q17181032-4AFD94E6-0F9D-4455-B9F9-5201955155DE
Q17181033,Jorge Uscanga Escobar,2003-09-01,2006-08-30,Q17181033-968C9F44-A160-4242-91F6-B726A5FCA73E
Q17181036,Francisco Javier Valdés,2003-09-01,2006-08-30,Q17181036-C3C89B5E-02E2-4935-829E-0FC410D22AA7
Q17181038,Esteban Valenzuela García,2003-09-01,2006-08-30,Q17181038-D64C1F30-A755-4B2C-86DB-2D5502B57F6F
Q17181045,José Jesús Vázquez González,2003-09-01,2006-08-30,Q17181045-CD998223-C638-40DD-9BE4-5F5856669CF9
Q17181047,Sergio Vázquez García,2003-09-01,2006-08-30,Q17181047-3549547A-F7C7-45F8-8457-320910708A41
Q17181048,Bernardo Vega Carlos,2003-09-01,2006-08-30,Q17181048-812F97C3-C2EC-4C3B-A4D1-FD0D27B0EABE
Q17181049,Juan Manuel Vega Rayet,2003-09-01,2006-08-30,Q17181049-43684DDA-CFDD-4E42-B3F2-4116FE5FD0CE
Q17181058,Martín Vidaña Pérez,2003-09-01,2006-08-30,Q17181058-34FDFD0E-CECB-4057-B29C-514D039DFE97
Q17198927,Nora Yu Hernández,2003-09-01,2006-08-30,Q17198927-617C5FC2-7764-43EA-A3DB-2AB9583C3DDD
Q17198952,Guillermo Zorrilla Fernández,2003-09-01,2006-08-30,Q17198952-415FE397-09D8-4E88-BC4F-5559E4D1A22B
Q17198956,Jesús Zúñiga Romero,2003-09-01,2006-08-30,Q17198956-AF677FF7-A8AE-44FF-9374-ADA81A8FBCE8
Q17305652,Rosa María Avilés Nájera,2003-09-01,2006-08-30,Q17305652-33A38DD2-7713-4F45-9754-771180D82B15
Q17305658,Abraham Bagdadi Estrella,2003-09-01,2006-08-30,Q17305658-FD89597B-82F9-4DA5-B7C7-83606A29E149
Q17305674,Omar Bazán Flores,2003-09-01,2006-08-30,Q17305674-A65E5ED2-AEE4-45BE-80B9-9BF9CD591FD2
Q17305701,Carlos Blackaller Ayala,2003-09-01,2006-08-30,Q17305701-10871B61-77F1-4042-8A99-CFBC1F4FBB31
Q17305703,Irene Herminia Blanco Becerra,2003-09-01,2006-08-30,Q17305703-F70BEC9F-8997-4752-8A39-E1413F7E1D6C
Q17305747,Isidro Camarillo Zavala,2003-09-01,2006-08-30,Q17305747-4F704A9D-EEC4-4DE7-A27A-16F6B1F77215
Q17305759,Martín Carrillo Guzmán,2003-09-01,2006-08-30,Q17305759-D314C6AF-73E6-4686-834B-CA305BD4A91F
Q17319045,Adrián Villagómez García,2003-09-01,2006-08-30,Q17319045-5B0FEBDD-D986-4CF2-BFBE-C865DE3EA62B
Q17385743,Adrián Chávez Ruiz,2003-09-01,2006-08-30,Q17385743-19483D71-DB88-4BB5-9BC2-A827AE7A4577
Q17385745,César Antonio Chávez Castillo,2003-09-01,2006-08-30,Q17385745-A8BC84B9-2CD7-495B-9035-DEECA3BE2B32
Q17385746,Margarita Chávez Murguía,2003-09-01,2006-08-30,Q17385746-34B3E1B4-AE45-48F8-BA5E-708E53B80901
Q17465844,Rodrigo Iván Cortés Jiménez,2003-09-01,2006-08-30,Q17465844-D11BB1F4-AB9C-4D96-8B21-D35D0A20CB56
Q17465858,Tomas Cruz Martínez,2003-09-01,2006-08-30,Q17465858-D5680549-26C9-4A5D-A8D6-380B3E6C6000
Q17465913,Felipe de Jesús Díaz González,2003-09-01,2006-08-30,Q17465913-2BA1D9CD-ACB8-4AE0-BF67-6B5B2BA8C0CF
Q17489596,Homero Díaz Rodríguez,2003-09-01,2006-08-30,Q17489596-5EB76E65-F9F6-4840-99A3-A8C7539D9F26
Q18098156,Luis Eduardo Espinosa Pérez,2003-09-01,2006-08-30,Q18098156-044EC7C9-DA0A-45BE-B7E6-F53ECB1A9CF0
Q18131856,José García Ortiz,2003-09-01,2006-08-30,Q18131856-3AD2E89A-815E-42F6-86AE-848F835C9812
Q18151345,Rafael Galindo Jaime,2003-09-01,2006-08-30,Q18151345-23C3B02B-AA29-4A78-862A-90437DC20248
Q18151363,Blanca Gámez Gutiérrez,2003-09-01,2006-08-30,Q18151363-BC148F75-BB16-4986-8DD8-FC8679B9869E
Q18151452,Marco Antonio García Ayala,2003-09-01,2006-08-30,Q18151452-B6312D93-8DC8-4C60-B4B8-C7D877F6E98C
Q18152565,Leticia Gutiérrez Corona,2003-09-01,2006-08-30,Q18152565-EE5D392F-F9FA-4B20-89AB-BBFF3BDDAD56
Q18152985,Jorge Luis Hinojosa Moreno,2003-09-01,2006-08-30,Q18152985-9B316ADF-7A9F-46C4-9341-337C8BB028DA
Q18169364,Alfredo Fernández Moreno,2003-09-01,2006-08-30,Q18169364-0E0271B2-C0B0-49A8-8359-A122B0C4AE1B
Q1819266,José Reyes Baeza Terrazas,2003-09-01,2006-08-30,Q1819266-A498D21D-7851-4F21-9170-F490B02A9CD7
Q18206188,José Julio González Garza,2003-09-01,2006-08-30,Q18206188-9D356CFC-E06F-4249-B3C7-DB3751560AE0
Q18206415,Ernesto Herrera Tovar,2003-09-01,2006-08-30,Q18206415-3F013DB6-DD8E-4621-88A8-18E150E2D7BF
Q18206735,María del Rocío Jaspeado Villanueva,2003-09-01,2006-08-30,Q18206735-4A30985F-8091-4C8B-AA7A-DBD67487087E
Q18206830,Carlos Flores Rico,2003-09-01,2006-08-30,Q18206830-80CEE12A-8FAC-4AAA-86F8-EC1EB2D39433
Q18206895,Jorge Fernando Franco Vargas,2003-09-01,2006-08-30,Q18206895-FEC9F6A0-9793-42FA-9D99-61EB3D0DB007
Q18206903,Rogelio Franco Castán,2003-09-01,2006-08-30,Q18206903-6645A351-5A84-4065-A2D5-B0F316613241
Q18207022,Ady García López,2003-08-29,2006-08-31,Q18207022-2168fc41-44ad-6b35-4f37-89a1ff21ba86
Q18207025,Eliana García Laguna,2003-09-01,2006-08-30,Q18207025-928BCBF5-9BBC-4B53-A18A-58EAD16A1E0E
Q18207028,Juan García Costilla,2003-09-01,2006-08-30,Q18207028-2FF3E23C-A7F9-48B7-B314-2EA75A588CC0
Q18207077,Francisco Javier Lara Arano,2003-09-01,2006-08-30,Q18207077-94EE7D92-2E5E-40C8-BE8E-EFD501F755CC
Q18207081,Gisela Lara Saldaña,2003-09-01,2006-08-30,Q18207081-2BB8FA1C-8507-4C16-B4EA-E055C050C048
Q18207251,Bernardo Loera Carrillo,2003-09-01,2006-08-30,Q18207251-EC3C8DAE-7649-4E8D-B74F-0AA69C6C5D03
Q18208186,Guillermo Velasco Rodríguez,2003-09-01,2006-08-30,Q18208186-9421515D-2071-4948-A070-44FCACA58CF6
Q18209587,Manuel Enrique Ovalle Araiza,2003-09-01,2006-08-30,Q18209587-330BF946-8D44-48AE-B21F-E792C80E3E67
Q18209591,Janette Ovando Reazola,2003-09-01,2006-08-30,Q18209591-49797D49-38FE-4024-8423-BEC3514FEA98
Q18209665,Evangelina Pérez Zaragoza,2003-09-01,2006-08-30,Q18209665-861FC382-B1A2-4E98-A930-8070FC2E24E6
Q18210059,Rafael Sánchez Pérez,2003-09-01,2006-08-30,Q18210059-C3D59595-2853-4F53-B998-D8596C896079
Q18210357,Rebeca Godínez y Bravo,2003-09-01,2006-08-30,Q18210357-234CAA97-B24A-41E7-94F2-06E0B273DBE5
Q18210586,Lorena Torres Ramos,2003-09-01,2006-08-30,Q18210586-5D82C499-25D4-4339-ACA5-B763370759D0
Q18210602,Jorge Triana Tena,2003-09-01,2006-08-30,Q18210602-A487D8A2-6E9E-4AE7-9CE5-853CDEAFBDB0
Q18210650,Edmundo Gregorio Valencia Monterrubio,2003-09-01,2006-08-30,Q18210650-84BBA653-D26B-4E29-BD43-2EFED80993E3
Q18210660,Marisol Vargas Bárcena,2003-09-01,2006-08-30,Q18210660-4D6520DB-27B4-4BF4-98EB-929FC9BFA05D
Q18211131,Laura Elena Martínez Rivera,2003-09-01,2006-08-30,Q18211131-FAF225FC-E2E3-4667-A5F6-4A759B6E402C
Q18211198,Consuelo Muro Urista,2003-09-01,2006-08-30,Q18211198-B5508E58-9630-405B-8254-74A1418AE629
Q18211285,Cristina Portillo Ayala,2003-09-01,2006-08-30,Q18211285-7F74D2E2-4C43-4039-9E3C-1F521403CDD9
Q18211326,Sara Rocha Medina,2003-09-01,2006-08-30,Q18211326-70135F66-0285-4F38-AAEA-4FA4A589C51A
Q18211431,Yadira Serrano Crespo,2003-09-01,2006-08-30,Q18211431-0F401B18-CF6A-44B6-830C-8CC5DFBE43DE
Q18211509,Norma Elizabeth Sotelo Ochoa,2003-09-01,2006-08-30,Q18211509-0AD5A2DD-195B-4476-BE00-757BE51F5CA5
Q18217419,Marcelo Herrera Herbert,2003-09-01,2006-08-30,Q18217419-7D33953D-9E7A-44EE-A8D6-273707C757B3
Q18217650,Guillermo Martínez Nolasco,2003-09-01,2006-08-30,Q18217650-3DB0B547-5B72-4423-9B40-1D241BFD8877
Q18217747,Carlos Mireles Morales,2003-09-01,2006-08-30,Q18217747-09314A63-0758-4207-8770-7C4121A93964
Q18217775,Francisco Mora Ciprés,2003-09-01,2006-08-30,Q18217775-18910F12-67AF-4769-855E-9CE19EE9F691
Q18217776,Jaime Miguel Moreno Garavilla,2003-09-01,2006-08-30,Q18217776-BE38AB3D-401E-4BAD-8012-8BE0C8D666B7
Q18217810,Cuauhtémoc Ochoa Fernández,2003-09-01,2006-08-30,Q18217810-8DF69F88-5437-4351-9F12-4F5F5C8912D4
Q18217826,Omar Ortega Álvarez,2003-09-01,2006-08-30,Q18217826-765C29CF-894E-43C4-9B3D-B6E10FFE77BE
Q18217828,Jorge Ortiz Alvarado,2003-09-01,2006-08-30,Q18217828-C7FD95B0-C0AA-4534-AE7A-68E59558FA5D
Q18217862,Juan Pérez Medina,2003-09-01,2006-08-30,Q18217862-0EDF567B-7711-42BF-BB89-04EDDDB6EA76
Q18217879,Raúl Pompa Victoria,2003-09-01,2006-08-30,Q18217879-C4C5D23F-9774-45A9-BA3A-AF9910B0C653
Q18217883,Sergio Arturo Posadas Lara,2003-09-01,2006-08-30,Q18217883-3E426939-0B3C-4B27-9462-93BEE11F1913
Q18217902,Luis Antonio Ramírez Pineda,2003-09-01,2006-08-30,Q18217902-13C21F85-D812-482D-83E6-879059956239
Q18217921,Óscar Rodríguez Cabrera,2003-09-01,2006-08-30,Q18217921-C1E9CF3B-F465-43C8-8208-5CBD3B4DF19B
Q18217958,Salvador Sánchez Vázquez,2003-09-01,2006-08-30,Q18217958-B8FA50AF-D022-4BE2-B4E0-2998189674C0
Q18218053,Francisco Suárez Dávila,2003-09-01,2006-08-30,Q18218053-5C705F96-B42E-4BC4-AB55-2C9154E01C7C
Q18218102,Elpidio Tovar de la Cruz,2003-09-01,2006-08-30,Q18218102-867A6345-D590-41AF-81EB-16A92486DD0F
Q1825665,José Ángel Córdova Villalobos,2003-09-01,2006-08-30,Q1825665-16944AA6-885B-46B3-9A56-3491A8FFDF94
Q19519149,Amalin Yabur Elías,2003-09-01,2006-08-30,Q19519149-CBD07369-55F6-4DF0-BEFD-CB9DB94B33F6
Q1969031,Salvador Vega Casillas,2003-09-01,2006-08-30,Q1969031-623D18D9-8762-4903-8AE1-17DD4EC349BD
Q2055969,Alfredo del Mazo González,2003-09-01,2006-08-30,Q2055969-73041337-10EE-4D9D-9A0F-8EE2CFABCA77
Q20965518,María Esther Scherman,2003-09-01,2006-08-30,Q20965518-5CA47961-F86F-4BD8-B28C-C3A62576F6FE
Q2136118,Zeferino Torreblanca Galindo,2003-09-01,2006-08-30,Q2136118-5F7C5288-83B9-4086-A560-853CC919EB68
Q2139690,Juan Francisco Molinar Horcasitas,2003-09-01,2006-08-30,Q2139690-E1E051A2-8F9F-4D71-B4CF-7273088411A5
Q2169311,Roberto Campa Cifrián,2003-09-01,2006-08-30,Q2169311-0E4E8ABE-4A51-48F3-B47E-0C03C462D77D
Q2174052,Manuel Camacho Solís,2003-09-01,2006-08-30,Q2174052-91B363CF-8DD7-4A8F-B8AE-4C3BEBAACEA7
Q2355497,Manlio Fabio Beltrones,2003-09-01,2006-08-30,Q2355497-6B8384F0-E7E5-4B60-89FC-BF2923ECE440
Q2370402,Margarita Zavala,2003,2006,Q2370402-522B4856-7C9B-45D8-A537-32897EDF671F
Q2437071,Jorge Kahwagi Macari,2003-09-01,2006-08-30,Q2437071-F4CFFD9F-A495-46B5-8DC2-568FAD2EE16E
Q2482457,Luis Maldonado Venegas,2003-09-01,2006-08-30,Q2482457-C7D7752D-1A93-4B73-B7F9-15C771DA056F
Q2579991,Germán Martínez Cázares,2003-09-01,2006-08-30,Q2579991-59D9627E-E8A3-43AF-84A9-FCE7CC08AAD8
Q2665337,Ivonne Ortega Pacheco,2003-09-01,2006-08-30,Q2665337-3D14ACFD-53CC-411E-A996-DA2CD241E014
Q2676934,Gustavo Madero Muñoz,2003-09-01,2006-08-30,Q2676934-35FABAFC-391B-4868-A743-67FF04A93F0C
Q2681562,Elba Esther Gordillo,2003-09-01,2006-08-30,Q2681562-E6C92F97-E2EE-46EC-AB4D-5240A0DEDC34
Q2735282,Narciso Agúndez Montaño,2003-09-01,2006-08-30,Q2735282-95CC1642-26A6-4421-B3D1-53BB36A455C9
Q2804771,Emilio Chuayffet Chemor,2003-09-01,2006-08-30,Q2804771-9B0B0734-7651-4858-8909-9038A7B5F00B
Q2834643,Eduardo Bailey Elizondo,2003-09-01,2006-08-30,Q2834643-9004673C-DCD7-43AD-AFE0-BD2285BA864F
Q2837177,Juan Antonio Guajardo Anzaldúa,2003-09-01,2006-08-30,Q2837177-A377A038-E84B-49F8-B6A8-E9CF21686208
Q2840384,María Marcela Lagarde y de los Ríos,2003-09-01,2006-08-30,Q2840384-BBE5D4E0-4E69-406F-9574-10848D1912C4
Q2841255,Rogelio Rueda Sánchez,2003-09-01,2006-08-30,Q2841255-F3A487FC-62FF-474F-9D35-4760E1448AD9
Q2880985,Rubén Mendoza Ayala,2003-09-01,2006-08-30,Q2880985-D5A8620B-A707-4B2A-B2E8-51E0345FFA75
Q3002884,Cristina Díaz Salazar,2003-09-01,2006-08-30,Q3002884-E1FCE80D-71B1-4AD6-A6F9-4929C30B9265
Q3064644,Miguel Ángel Osorio Chong,2003-09-01,2006-08-30,Q3064644-CC426370-9687-49AF-972F-33CA3C10CCB0
Q3081815,Francisco Barrio Terrazas,2003-09-01,2006-08-30,Q3081815-FB114E49-0D63-4715-B572-F67306002E56
Q3092460,Félix González Canto,2003-09-01,2006-08-30,Q3092460-44C9B0E5-83A8-4C5E-8E02-59C6AF6590E9
Q3187822,Juan de Dios Castro Lozano,2003-09-01,2006-08-30,Q3187822-D6AD7923-EB72-4D32-8D35-BEBDDD97B177
Q3294361,Marko Cortés Mendoza,2003-09-01,2006-08-30,Q3294361-F47C5AA4-3B05-411B-9CF9-E6F80790639B
Q3295162,Martha Leticia Rivera Cisneros,2003-09-01,2006-08-30,Q3295162-E9DE5E72-5E71-4DA7-82BB-B78010C63C97
Q3479700,Sergio Álvarez Mata,2003-09-01,2006-08-30,Q3479700-F0BF4EE2-18FC-422F-B8BD-F24CE5D281FD
Q449329,Beatriz Zavala Peniche,2003-09-01,2006-08-30,Q449329-97B810E4-2C81-4EA6-B1E3-109CCC04B84D
Q4776816,Antonio Morales de la Peña,2003-09-01,2006-08-30,Q4776816-80903328-5286-4ACE-AA2D-98009BD27FAD
Q5125955,Clara Brugada,2003-09-01,2006-08-30,Q5125955-F1EC44E1-4981-41A8-A463-B7A6AA56F2DB
Q514605,Pablo Gómez,2003-09-01,2006-08-30,Q514605-39B09C9E-ED26-46C6-B716-FDD61DCB09EC
Q5271098,Diana Bernal Ladrón de Guevara,2003-09-01,2006-08-30,Q5271098-BE664967-4F34-41C5-91EF-E39B84F4C13C
Q5398848,Francisco Javier Obregón Espinoza,2003-09-01,2006-08-30,Q5398848-C6E43522-3E98-49FC-B7B4-FE7F70CB8AAD
Q5410880,Javier Castelo Parada,2003-09-01,2006-08-30,Q5410880-E4BF31DE-0F42-4F8D-9CEA-5ACC5F12D3A2
Q5440988,Federico Döring,2003-09-01,2006-08-30,Q5440988-A518ACD9-D483-4026-9C94-71F7B8EE2C83
Q5483890,Francisco Rojas Toledo,2003-09-01,2006-08-30,Q5483890-ADBE30BF-1374-4A26-9C0C-E45C7B9CD9E0
Q5485639,Enrique Burgos García,2003-09-01,2006-08-30,Q5485639-466B30F1-F9E6-4CD8-817A-8841CA893E83
Q5548118,Jorge Castillo Cabrera,2003-09-01,2006-08-30,Q5548118-826C1D1F-B7E0-460D-B073-8ED5307C653D
Q5551789,Lilia Aragón,2004-03-23,2006-08-31,Q5551789-4D5926E3-1EAB-4799-B14C-4B1AD2A7A093
Q5552011,Jorge Martínez Ramos,2003-09-01,2006-08-30,Q5552011-4B0A5FB4-7F23-4D22-A28A-97CCAF7C308E
Q5553302,Horacio Duarte,2003-09-01,2006-08-30,Q5553302-584C0963-DEA7-4DC7-A618-A20624168FCD
Q56377259,José Luis Treviño,2003-09-01,2006-08-30,Q56377259-74A1693D-EB23-4BB5-BAD8-E6443EB5ED28
Q5654524,Carlos Jiménez Macías,2003-09-01,2006-08-30,Q5654524-84AEBA39-E0D3-42C9-B012-41D3A2646891
Q5658341,Adriana González Carrillo,2003-09-01,2006-08-30,Q5658341-D3E92453-7BAD-441A-B911-0983005E5598
Q5661261,Jazmín Zepeda Burgos,2003-09-01,2006-08-30,Q5661261-006A9CF2-A314-4311-BBE1-110925B2F67F
